"Dia","Mes","Ano","Caudal_Diario","date","chirps","chirts","viento","humedad","lon.x","lat.x","lon.y","lat.y","caudal_lag_1m","caudal_lag_2m","caudal_lag_3m","caudal_lag_4m","caudal_lag_5m","caudal_lag_6m","temp_lag_2m","temp_lag_3m","temp_lag_4m","temp_lag_5m","temp_lag_6m","prep_lag_1m","prep_lag_2m","prep_lag_3m","prep_lag_4m","prep_lag_5m","prep_lag_6m","NINO3.4"
26,6,1983,4.76,1983-06-26,6.35725426673889,30.798828125,1.4000092,0.018700004,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,1.86,1.86,2.49,3.27,4.76,NA,31.1653175354004,31.5050640106201,31.9217615127563,30.6266422271729,29.4013214111328,7.32926082611084,0,14.6585216522217,10.6887500286102,18.0180115699768,7.16014981269836,28.27
27,6,1983,3.94,1983-06-27,4.08910655975342,29.6054029464722,0.80000305,0.019900024,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,2.27,1.79,2.49,3.18,4.55,NA,32.2806243896484,31.1653175354004,31.5050640106201,31.9217615127563,30.6266422271729,6.35725426673889,7.32926082611084,0,14.6585216522217,10.6887500286102,18.0180115699768,28.27
28,6,1983,4.1,1983-06-28,8.62540197372437,32.1155843734741,-2,0.019600004,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,2.67,1.72,2.49,3.18,4.65,NA,30.798828125,32.2806243896484,31.1653175354004,31.5050640106201,31.9217615127563,4.08910655975342,6.35725426673889,7.32926082611084,0,14.6585216522217,10.6887500286102,28.27
29,6,1983,4.14,1983-06-29,14.9826560020447,32.9448089599609,-2.800003,0.01910001,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.68,1.72,2.49,3.09,4.34,NA,29.6054029464722,30.798828125,32.2806243896484,31.1653175354004,31.5050640106201,8.62540197372437,4.08910655975342,6.35725426673889,7.32926082611084,0,14.6585216522217,28.27
30,6,1983,3.74,1983-06-30,6.35725426673889,29.6920795440674,0.19999695,0.018600017,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,5.33,1.65,3.06,3.3,4.34,4.34,32.1155843734741,29.6054029464722,30.798828125,32.2806243896484,31.1653175354004,14.9826560020447,8.62540197372437,4.08910655975342,6.35725426673889,7.32926082611084,0,28.27
1,7,1983,4.56,1983-07-01,15.4365620613098,31.7173175811768,-0.8999939,0.01880002,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,7.98,1.58,2.79,3.65,4.24,4.14,32.9448089599609,32.1155843734741,29.6054029464722,30.798828125,32.2806243896484,6.35725426673889,14.9826560020447,8.62540197372437,4.08910655975342,6.35725426673889,7.32926082611084,27.18
2,7,1983,4.34,1983-07-02,6.69929718971252,31.762885093689,-1.3999939,0.01820001,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,7.35,1.58,2.83,3.55,4.14,4.14,29.6920795440674,32.9448089599609,32.1155843734741,29.6054029464722,30.798828125,15.4365620613098,6.35725426673889,14.9826560020447,8.62540197372437,4.08910655975342,6.35725426673889,27.18
3,7,1983,4.14,1983-07-03,6.69929718971252,32.1905651092529,-2.0999908,0.018900007,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,6.59,1.58,2.66,3.27,3.94,4.34,31.7173175811768,29.6920795440674,32.9448089599609,32.1155843734741,29.6054029464722,6.69929718971252,15.4365620613098,6.35725426673889,14.9826560020447,8.62540197372437,4.08910655975342,27.18
4,7,1983,3.94,1983-07-04,8.44456744194031,29.6174144744873,-1.8999939,0.019000024,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,5.64,1.78,2.57,3,3.94,4.76,31.762885093689,31.7173175811768,29.6920795440674,32.9448089599609,32.1155843734741,6.69929718971252,6.69929718971252,15.4365620613098,6.35725426673889,14.9826560020447,8.62540197372437,27.18
5,7,1983,3.74,1983-07-05,4.70158457756042,32.1724529266357,-1.3999939,0.019000024,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,5.71,2.17,2.57,3,3.66,4.97,32.1905651092529,31.762885093689,31.7173175811768,29.6920795440674,32.9448089599609,8.44456744194031,6.69929718971252,6.69929718971252,15.4365620613098,6.35725426673889,14.9826560020447,27.18
6,7,1983,3.99,1983-07-06,11.834593296051,31.4850940704346,-3.5,0.01850003,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,8.91,2.49,2.49,3.09,3.7,4.97,29.6174144744873,32.1905651092529,31.762885093689,31.7173175811768,29.6920795440674,4.70158457756042,8.44456744194031,6.69929718971252,6.69929718971252,15.4365620613098,6.35725426673889,27.18
7,7,1983,4.76,1983-07-07,7.60687637329102,31.8414878845215,0.1000061,0.018600017,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,9.43,2.17,2.64,3,3.74,4.97,32.1724529266357,29.6174144744873,32.1905651092529,31.762885093689,31.7173175811768,11.834593296051,4.70158457756042,8.44456744194031,6.69929718971252,6.69929718971252,15.4365620613098,27.18
8,7,1983,4.14,1983-07-08,10.1374778747559,31.9227886199951,0.19999695,0.018700004,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,6.34,2.01,2.6,2.83,3.55,4.97,31.4850940704346,32.1724529266357,29.6174144744873,32.1905651092529,31.762885093689,7.60687637329102,11.834593296051,4.70158457756042,8.44456744194031,6.69929718971252,6.69929718971252,27.18
9,7,1983,3.74,1983-07-09,18.5929117202759,31.9781837463379,-1.3999939,0.018900007,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,5.22,2.25,2.49,2.74,3.55,5.08,31.8414878845215,31.4850940704346,32.1724529266357,29.6174144744873,32.1905651092529,10.1374778747559,7.60687637329102,11.834593296051,4.70158457756042,8.44456744194031,6.69929718971252,27.18
10,7,1983,7.29,1983-07-10,7.60687637329102,29.6061162948608,-2.5,0.019200027,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,6.12,2.49,2.44,2.71,3.55,5.08,31.9227886199951,31.8414878845215,31.4850940704346,32.1724529266357,29.6174144744873,18.5929117202759,10.1374778747559,7.60687637329102,11.834593296051,4.70158457756042,8.44456744194031,27.18
11,7,1983,6.96,1983-07-11,16.6283845901489,30.520956993103,0,0.01850003,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,5.6,2.49,2.33,2.97,3.55,4.76,31.9781837463379,31.9227886199951,31.8414878845215,31.4850940704346,32.1724529266357,7.60687637329102,18.5929117202759,10.1374778747559,7.60687637329102,11.834593296051,4.70158457756042,27.18
12,7,1983,5.19,1983-07-12,6.36469316482544,30.5606689453125,-1.5,0.018100023,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,6.7,2.33,2.33,3,3.46,4.83,29.6061162948608,31.9781837463379,31.9227886199951,31.8414878845215,31.4850940704346,16.6283845901489,7.60687637329102,18.5929117202759,10.1374778747559,7.60687637329102,11.834593296051,27.18
13,7,1983,4.76,1983-07-13,10.2636904716492,30.2321691513062,-0.3999939,0.01880002,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,5.57,2.01,2.25,2.83,3.62,7.52,30.520956993103,29.6061162948608,31.9781837463379,31.9227886199951,31.8414878845215,6.36469316482544,16.6283845901489,7.60687637329102,18.5929117202759,10.1374778747559,7.60687637329102,27.18
14,7,1983,4.66,1983-07-14,3.89899730682373,29.898699760437,-1.199997,0.01850003,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,5.64,1.86,2.17,2.74,3.36,7.73,30.5606689453125,30.520956993103,29.6061162948608,31.9781837463379,31.9227886199951,10.2636904716492,6.36469316482544,16.6283845901489,7.60687637329102,18.5929117202759,10.1374778747559,27.18
15,7,1983,9.67,1983-07-15,15.1950821876526,30.728343963623,0.19999695,0.01910001,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,5.09,1.86,2.17,3.33,3.46,10,30.2321691513062,30.5606689453125,30.520956993103,29.6061162948608,31.9781837463379,3.89899730682373,10.2636904716492,6.36469316482544,16.6283845901489,7.60687637329102,18.5929117202759,27.18
16,7,1983,9.85,1983-07-16,15.34530210495,30.738842010498,-1.0999908,0.01880002,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,6.05,1.86,2.17,3.75,3.36,8.7,29.898699760437,30.2321691513062,30.5606689453125,30.520956993103,29.6061162948608,15.1950821876526,3.89899730682373,10.2636904716492,6.36469316482544,16.6283845901489,7.60687637329102,27.18
17,7,1983,8.7,1983-07-17,15.0179123878479,30.8373832702637,-0.80000305,0.018600017,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,6.11,1.94,2.17,3.09,3.18,7.6,30.728343963623,29.898699760437,30.2321691513062,30.5606689453125,30.520956993103,15.34530210495,15.1950821876526,3.89899730682373,10.2636904716492,6.36469316482544,16.6283845901489,27.18
18,7,1983,7.6,1983-07-18,6.09596347808838,30.334023475647,-2.0999908,0.01910001,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,5.42,2.09,2.17,2.83,3.18,7.34,30.738842010498,30.728343963623,29.898699760437,30.2321691513062,30.5606689453125,15.0179123878479,15.34530210495,15.1950821876526,3.89899730682373,10.2636904716492,6.36469316482544,27.18
19,7,1983,7.08,1983-07-19,6.36538004875183,31.0302639007568,-1.3999939,0.019000024,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,5.63,3.48,2.09,2.74,3.18,7.08,30.8373832702637,30.738842010498,30.728343963623,29.898699760437,30.2321691513062,6.09596347808838,15.0179123878479,15.34530210495,15.1950821876526,3.89899730682373,10.2636904716492,27.18
20,7,1983,6.83,1983-07-20,9.21199750900269,30.8531703948975,-4.399994,0.018900007,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,6.05,3.36,2.17,2.66,3.09,6.34,30.334023475647,30.8373832702637,30.738842010498,30.728343963623,29.898699760437,6.36538004875183,6.09596347808838,15.0179123878479,15.34530210495,15.1950821876526,3.89899730682373,27.18
21,7,1983,6.1,1983-07-21,3.37575960159302,30.0779733657837,-2.399994,0.019300014,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,5.64,2.74,2.07,2.49,3.09,6.1,31.0302639007568,30.334023475647,30.8373832702637,30.738842010498,30.728343963623,9.21199750900269,6.36538004875183,6.09596347808838,15.0179123878479,15.34530210495,15.1950821876526,27.18
22,7,1983,6.65,1983-07-22,17.16987657547,29.3160972595215,-1.3999939,0.01940003,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,5.42,2.33,4.87,2.49,3.09,5.64,30.8531703948975,31.0302639007568,30.334023475647,30.8373832702637,30.738842010498,3.37575960159302,9.21199750900269,6.36538004875183,6.09596347808838,15.0179123878479,15.34530210495,27.18
23,7,1983,7.11,1983-07-23,15.7231230735779,31.7779579162598,-3.199997,0.01820001,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.76,2.17,2.84,2.49,3.09,5.42,30.0779733657837,30.8531703948975,31.0302639007568,30.334023475647,30.8373832702637,17.16987657547,3.37575960159302,9.21199750900269,6.36538004875183,6.09596347808838,15.0179123878479,27.18
24,7,1983,6.34,1983-07-24,14.2126455307007,29.2471885681152,-2.0999908,0.01850003,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,4.55,2.01,2.17,2.49,2.98,5.19,29.3160972595215,30.0779733657837,30.8531703948975,31.0302639007568,30.334023475647,15.7231230735779,17.16987657547,3.37575960159302,9.21199750900269,6.36538004875183,6.09596347808838,27.18
25,7,1983,6.93,1983-07-25,5.24104118347168,30.2373304367065,-2.399994,0.018400013,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,5.29,1.94,1.86,2.49,3.27,5.42,31.7779579162598,29.3160972595215,30.0779733657837,30.8531703948975,31.0302639007568,14.2126455307007,15.7231230735779,17.16987657547,3.37575960159302,9.21199750900269,6.36538004875183,27.18
26,7,1983,7.86,1983-07-26,20.5874824523926,31.0585985183716,-4,0.01910001,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.76,1.86,1.86,2.49,3.27,4.76,29.2471885681152,31.7779579162598,29.3160972595215,30.0779733657837,30.8531703948975,5.24104118347168,14.2126455307007,15.7231230735779,17.16987657547,3.37575960159302,9.21199750900269,27.18
27,7,1983,5.64,1983-07-27,5.53971242904663,30.406909942627,0.5,0.018400013,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,3.94,2.27,1.79,2.49,3.18,4.55,30.2373304367065,29.2471885681152,31.7779579162598,29.3160972595215,30.0779733657837,20.5874824523926,5.24104118347168,14.2126455307007,15.7231230735779,17.16987657547,3.37575960159302,27.18
28,7,1983,4.76,1983-07-28,0,30.4938898086548,-2.5999908,0.019600004,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.1,2.67,1.72,2.49,3.18,4.65,31.0585985183716,30.2373304367065,29.2471885681152,31.7779579162598,29.3160972595215,5.53971242904663,20.5874824523926,5.24104118347168,14.2126455307007,15.7231230735779,17.16987657547,27.18
29,7,1983,4.5,1983-07-29,20.5874824523926,29.7487411499023,-5.5,0.01850003,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.14,4.68,1.72,2.49,3.09,4.34,30.406909942627,31.0585985183716,30.2373304367065,29.2471885681152,31.7779579162598,0,5.53971242904663,20.5874824523926,5.24104118347168,14.2126455307007,15.7231230735779,27.18
30,7,1983,4.14,1983-07-30,9.50805759429932,31.1482696533203,-3.300003,0.018000007,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,3.74,5.33,1.65,3.06,3.3,4.34,30.4938898086548,30.406909942627,31.0585985183716,30.2373304367065,29.2471885681152,20.5874824523926,0,5.53971242904663,20.5874824523926,5.24104118347168,14.2126455307007,27.18
31,7,1983,5.33,1983-07-31,25.3415126800537,30.6603527069092,2.9000092,0.018900007,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.56,7.98,1.58,2.79,3.65,4.24,29.7487411499023,30.4938898086548,30.406909942627,31.0585985183716,30.2373304367065,9.50805759429932,20.5874824523926,0,5.53971242904663,20.5874824523926,5.24104118347168,27.18
1,9,1983,81.8,1983-09-01,29.9655323028564,30.9525756835938,1.5,0.01820001,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.34,7.35,1.58,2.83,3.55,4.14,31.1482696533203,29.7487411499023,30.4938898086548,30.406909942627,31.0585985183716,25.3415126800537,9.50805759429932,20.5874824523926,0,5.53971242904663,20.5874824523926,26.2
2,9,1983,65.8,1983-09-02,21.0942802429199,30.5172634124756,3.300003,0.019300014,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,4.14,6.59,1.58,2.66,3.27,3.94,30.6603527069092,31.1482696533203,29.7487411499023,30.4938898086548,30.406909942627,29.9655323028564,25.3415126800537,9.50805759429932,20.5874824523926,0,5.53971242904663,26.2
3,9,1983,35.9,1983-09-03,10.321572303772,30.5213851928711,3.4000092,0.01940003,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,3.94,5.64,1.78,2.57,3,3.94,30.9525756835938,30.6603527069092,31.1482696533203,29.7487411499023,30.4938898086548,21.0942802429199,29.9655323028564,25.3415126800537,9.50805759429932,20.5874824523926,0,26.2
4,9,1983,33.4,1983-09-04,11.65895652771,29.6430644989014,2.699997,0.018700004,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,3.74,5.71,2.17,2.57,3,3.66,30.5172634124756,30.9525756835938,30.6603527069092,31.1482696533203,29.7487411499023,10.321572303772,21.0942802429199,29.9655323028564,25.3415126800537,9.50805759429932,20.5874824523926,26.2
5,9,1983,28.2,1983-09-05,26.6344041824341,29.0053586959839,-0.5,0.01850003,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,3.99,8.91,2.49,2.49,3.09,3.7,30.5213851928711,30.5172634124756,30.9525756835938,30.6603527069092,31.1482696533203,11.65895652771,10.321572303772,21.0942802429199,29.9655323028564,25.3415126800537,9.50805759429932,26.2
6,9,1983,21,1983-09-06,40.0345029830933,28.3563394546509,0.5,0.018100023,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.76,9.43,2.17,2.64,3,3.74,29.6430644989014,30.5213851928711,30.5172634124756,30.9525756835938,30.6603527069092,26.6344041824341,11.65895652771,10.321572303772,21.0942802429199,29.9655323028564,25.3415126800537,26.2
7,9,1983,17.8,1983-09-07,6.09744024276733,29.2088270187378,0.40000916,0.018100023,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,4.14,6.34,2.01,2.6,2.83,3.55,29.0053586959839,29.6430644989014,30.5213851928711,30.5172634124756,30.9525756835938,40.0345029830933,26.6344041824341,11.65895652771,10.321572303772,21.0942802429199,29.9655323028564,26.2
8,9,1983,22.7,1983-09-08,27.8396215438843,28.8060245513916,1,0.018000007,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,3.74,5.22,2.25,2.49,2.74,3.55,28.3563394546509,29.0053586959839,29.6430644989014,30.5213851928711,30.5172634124756,6.09744024276733,40.0345029830933,26.6344041824341,11.65895652771,10.321572303772,21.0942802429199,26.2
9,9,1983,24.4,1983-09-09,26.5158319473267,28.5721750259399,2,0.01850003,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,7.29,6.12,2.49,2.44,2.71,3.55,29.2088270187378,28.3563394546509,29.0053586959839,29.6430644989014,30.5213851928711,27.8396215438843,6.09744024276733,40.0345029830933,26.6344041824341,11.65895652771,10.321572303772,26.2
10,9,1983,19.1,1983-09-10,50.9055919647217,29.343165397644,-1.300003,0.01820001,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,6.96,5.6,2.49,2.33,2.97,3.55,28.8060245513916,29.2088270187378,28.3563394546509,29.0053586959839,29.6430644989014,26.5158319473267,27.8396215438843,6.09744024276733,40.0345029830933,26.6344041824341,11.65895652771,26.2
11,9,1983,21.6,1983-09-11,48.4625568389893,30.558801651001,-0.30000305,0.017500013,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,5.19,6.7,2.33,2.33,3,3.46,28.5721750259399,28.8060245513916,29.2088270187378,28.3563394546509,29.0053586959839,50.9055919647217,26.5158319473267,27.8396215438843,6.09744024276733,40.0345029830933,26.6344041824341,26.2
12,9,1983,22,1983-09-12,9.00855731964111,29.2980508804321,0.80000305,0.018400013,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.76,5.57,2.01,2.25,2.83,3.62,29.343165397644,28.5721750259399,28.8060245513916,29.2088270187378,28.3563394546509,48.4625568389893,50.9055919647217,26.5158319473267,27.8396215438843,6.09744024276733,40.0345029830933,26.2
13,9,1983,17.8,1983-09-13,7.14562797546387,29.3719320297241,2.300003,0.01850003,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,4.66,5.64,1.86,2.17,2.74,3.36,30.558801651001,29.343165397644,28.5721750259399,28.8060245513916,29.2088270187378,9.00855731964111,48.4625568389893,50.9055919647217,26.5158319473267,27.8396215438843,6.09744024276733,26.2
14,9,1983,14.8,1983-09-14,7.14562797546387,30.163010597229,3.699997,0.019300014,-84.5999339167427,10.0110108890949,-84.5999339167427,10.0110108890949,9.67,5.09,1.86,2.17,3.33,3.46,29.2980508804321,30.558801651001,29.343165397644,28.5721750259399,28.8060245513916,7.14562797546387,9.00855731964111,48.4625568389893,50.9055919647217,26.5158319473267,27.8396215438843,26.2
15,9,1983,19.4,1983-09-15,26.1835470199585,28.0500888824463,-1.0999908,0.01790002,-84.5999339167427,10.0110108890949,-84.3401607513215,10.1932754810708,9.85,6.05,1.86,2.17,3.75,3.36,29.3719320297241,29.2980508804321,30.558801651001,29.343165397644,28.5721750259399,7.14562797546387,7.14562797546387,9.00855731964111,48.4625568389893,50.9055919647217,26.5158319473267,26.2
16,9,1983,25.6,1983-09-16,15.1035962104797,23.9775829315186,0,0.01790002,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,8.7,6.11,1.94,2.17,3.09,3.18,30.163010597229,29.3719320297241,29.2980508804321,30.558801651001,29.343165397644,26.1835470199585,7.14562797546387,7.14562797546387,9.00855731964111,48.4625568389893,50.9055919647217,26.2
17,9,1983,17.3,1983-09-17,15.1035962104797,23.1091947555542,1.800003,0.01820001,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,7.6,5.42,2.09,2.17,2.83,3.18,28.0500888824463,30.163010597229,29.3719320297241,29.2980508804321,30.558801651001,15.1035962104797,26.1835470199585,7.14562797546387,7.14562797546387,9.00855731964111,48.4625568389893,26.2
18,9,1983,14.4,1983-09-18,18.190906047821,24.1869382858276,0.19999695,0.01760003,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,7.08,5.63,3.48,2.09,2.74,3.18,23.9775829315186,28.0500888824463,30.163010597229,29.3719320297241,29.2980508804321,15.1035962104797,15.1035962104797,26.1835470199585,7.14562797546387,7.14562797546387,9.00855731964111,26.2
19,9,1983,12.6,1983-09-19,22.1963348388672,23.3459529876709,3.699997,0.01910001,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,6.83,6.05,3.36,2.17,2.66,3.09,23.1091947555542,23.9775829315186,28.0500888824463,30.163010597229,29.3719320297241,18.190906047821,15.1035962104797,15.1035962104797,26.1835470199585,7.14562797546387,7.14562797546387,26.2
20,9,1983,11.2,1983-09-20,15.1035962104797,24.4573993682861,4,0.01910001,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,6.1,5.64,2.74,2.07,2.49,3.09,24.1869382858276,23.1091947555542,23.9775829315186,28.0500888824463,30.163010597229,22.1963348388672,18.190906047821,15.1035962104797,15.1035962104797,26.1835470199585,7.14562797546387,26.2
21,9,1983,11.2,1983-09-21,0,24.3084840774536,-0.59999084,0.018400013,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,6.65,5.42,2.33,4.87,2.49,3.09,23.3459529876709,24.1869382858276,23.1091947555542,23.9775829315186,28.0500888824463,15.1035962104797,22.1963348388672,18.190906047821,15.1035962104797,15.1035962104797,26.1835470199585,26.2
22,9,1983,18,1983-09-22,23.4183192253113,25.3510732650757,-2.199997,0.018000007,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,7.11,4.76,2.17,2.84,2.49,3.09,24.4573993682861,23.3459529876709,24.1869382858276,23.1091947555542,23.9775829315186,0,15.1035962104797,22.1963348388672,18.190906047821,15.1035962104797,15.1035962104797,26.2
23,9,1983,13.3,1983-09-23,8.18539428710938,24.6677207946777,-2.800003,0.017700016,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,6.34,4.55,2.01,2.17,2.49,2.98,24.3084840774536,24.4573993682861,23.3459529876709,24.1869382858276,23.1091947555542,23.4183192253113,0,15.1035962104797,22.1963348388672,18.190906047821,15.1035962104797,26.2
24,9,1983,12.8,1983-09-24,46.8366384506226,25.5535202026367,1.199997,0.018000007,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,6.93,5.29,1.94,1.86,2.49,3.27,25.3510732650757,24.3084840774536,24.4573993682861,23.3459529876709,24.1869382858276,8.18539428710938,23.4183192253113,0,15.1035962104797,22.1963348388672,18.190906047821,26.2
25,9,1983,16.2,1983-09-25,44.5609111785889,25.6259412765503,-1.699997,0.01880002,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,7.86,4.76,1.86,1.86,2.49,3.27,24.6677207946777,25.3510732650757,24.3084840774536,24.4573993682861,23.3459529876709,46.8366384506226,8.18539428710938,23.4183192253113,0,15.1035962104797,22.1963348388672,26.2
26,9,1983,14.2,1983-09-26,32.6763801574707,25.2985610961914,-0.30000305,0.018400013,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,5.64,3.94,2.27,1.79,2.49,3.18,25.5535202026367,24.6677207946777,25.3510732650757,24.3084840774536,24.4573993682861,44.5609111785889,46.8366384506226,8.18539428710938,23.4183192253113,0,15.1035962104797,26.2
27,9,1983,16.9,1983-09-27,0,24.3786144256592,2.100006,0.018700004,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,4.76,4.1,2.67,1.72,2.49,3.18,25.6259412765503,25.5535202026367,24.6677207946777,25.3510732650757,24.3084840774536,32.6763801574707,44.5609111785889,46.8366384506226,8.18539428710938,23.4183192253113,0,26.2
28,9,1983,16.4,1983-09-28,16.3381900787354,25.3777885437012,1,0.017800033,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,4.5,4.14,4.68,1.72,2.49,3.09,25.2985610961914,25.6259412765503,25.5535202026367,24.6677207946777,25.3510732650757,0,32.6763801574707,44.5609111785889,46.8366384506226,8.18539428710938,23.4183192253113,26.2
29,9,1983,20,1983-09-29,32.6763801574707,22.3933734893799,-0.3999939,0.017800033,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,4.14,3.74,5.33,1.65,3.06,3.3,24.3786144256592,25.2985610961914,25.6259412765503,25.5535202026367,24.6677207946777,16.3381900787354,0,32.6763801574707,44.5609111785889,46.8366384506226,8.18539428710938,26.2
30,9,1983,24.9,1983-09-30,32.6763801574707,22.3402128219604,3.300003,0.019300014,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,5.33,4.56,7.98,1.58,2.79,3.65,25.3777885437012,24.3786144256592,25.2985610961914,25.6259412765503,25.5535202026367,32.6763801574707,16.3381900787354,0,32.6763801574707,44.5609111785889,46.8366384506226,26.2
1,10,1983,28.9,1983-10-01,26.0868949890137,21.6592798233032,-2.800003,0.018900007,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,81.8,4.34,7.35,1.58,2.83,3.55,22.3933734893799,25.3777885437012,24.3786144256592,25.2985610961914,25.6259412765503,32.6763801574707,32.6763801574707,16.3381900787354,0,32.6763801574707,44.5609111785889,25.56
2,10,1983,22.7,1983-10-02,20.3816690444946,24.3838472366333,-0.80000305,0.018000007,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,65.8,4.14,6.59,1.58,2.66,3.27,22.3402128219604,22.3933734893799,25.3777885437012,24.3786144256592,25.2985610961914,26.0868949890137,32.6763801574707,32.6763801574707,16.3381900787354,0,32.6763801574707,25.56
3,10,1983,29.1,1983-10-03,15.3733673095703,23.0322122573853,-1.699997,0.01880002,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,35.9,3.94,5.64,1.78,2.57,3,21.6592798233032,22.3402128219604,22.3933734893799,25.3777885437012,24.3786144256592,20.3816690444946,26.0868949890137,32.6763801574707,32.6763801574707,16.3381900787354,0,25.56
4,10,1983,52.3,1983-10-04,15.3733673095703,24.91796875,0,0.018300027,-84.3401607513215,10.1932754810708,-84.5999339167427,10.0110108890949,33.4,3.74,5.71,2.17,2.57,3,24.3838472366333,21.6592798233032,22.3402128219604,22.3933734893799,25.3777885437012,15.3733673095703,20.3816690444946,26.0868949890137,32.6763801574707,32.6763801574707,16.3381900787354,25.56
5,10,1983,27.5,1983-10-05,31.095196723938,23.7863683700562,0.6000061,0.017500013,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,28.2,3.99,8.91,2.49,2.49,3.09,23.0322122573853,24.3838472366333,21.6592798233032,22.3402128219604,22.3933734893799,15.3733673095703,15.3733673095703,20.3816690444946,26.0868949890137,32.6763801574707,32.6763801574707,25.56
6,10,1983,20.6,1983-10-06,5.97603607177734,23.7288036346436,-0.5,0.01880002,-84.3401607513215,10.1932754810708,-84.3401607513215,10.1932754810708,21,4.76,9.43,2.17,2.64,3,24.91796875,23.0322122573853,24.3838472366333,21.6592798233032,22.3402128219604,31.095196723938,15.3733673095703,15.3733673095703,20.3816690444946,26.0868949890137,32.6763801574707,25.56
