Dia,Mes,Ano,Caudal_Diario
31,FEB,1973,
1,MAR,1973,3.03
2,MAR,1973,3.03
3,MAR,1973,2.99
4,MAR,1973,2.92
5,MAR,1973,2.89
6,MAR,1973,2.89
7,MAR,1973,2.82
8,MAR,1973,2.75
9,MAR,1973,2.69
10,MAR,1973,2.64
11,MAR,1973,2.64
12,MAR,1973,2.64
13,MAR,1973,2.64
14,MAR,1973,2.58
15,MAR,1973,2.53
16,MAR,1973,2.53
17,MAR,1973,2.5
18,MAR,1973,2.47
19,MAR,1973,2.44
20,MAR,1973,2.44
21,MAR,1973,2.47
22,MAR,1973,2.47
23,MAR,1973,2.47
24,MAR,1973,2.47
25,MAR,1973,2.75
26,MAR,1973,2.96
27,MAR,1973,2.78
28,MAR,1973,2.58
29,MAR,1973,2.5
30,MAR,1973,2.47
31,MAR,1973,2.47
1,ABR,1973,2.47
2,ABR,1973,2.42
3,ABR,1973,2.36
4,ABR,1973,2.36
5,ABR,1973,2.36
6,ABR,1973,2.36
7,ABR,1973,2.31
8,ABR,1973,2.31
9,ABR,1973,2.31
10,ABR,1973,2.31
11,ABR,1973,2.31
12,ABR,1973,2.31
13,ABR,1973,2.31
14,ABR,1973,2.31
15,ABR,1973,2.31
16,ABR,1973,2.31
17,ABR,1973,2.31
18,ABR,1973,2.31
19,ABR,1973,2.31
20,ABR,1973,2.31
21,ABR,1973,2.31
22,ABR,1973,2.31
23,ABR,1973,2.31
24,ABR,1973,2.26
25,ABR,1973,2.94
26,ABR,1973,4.28
27,ABR,1973,5.64
28,ABR,1973,3.42
29,ABR,1973,2.77
30,ABR,1973,2.57
31,ABR,1973,
1,MAY,1973,2.44
2,MAY,1973,2.35
3,MAY,1973,2.29
4,MAY,1973,2.2
5,MAY,1973,2.2
6,MAY,1973,2.2
7,MAY,1973,2.2
8,MAY,1973,2.72
9,MAY,1973,4.74
10,MAY,1973,3.27
11,MAY,1973,2.82
12,MAY,1973,2.64
13,MAY,1973,2.44
14,MAY,1973,2.35
15,MAY,1973,2.32
16,MAY,1973,2.32
17,MAY,1973,2.32
18,MAY,1973,2.29
19,MAY,1973,2.45
20,MAY,1973,12.7
21,MAY,1973,18.5
22,MAY,1973,6.89
23,MAY,1973,6.4
24,MAY,1973,8.32
25,MAY,1973,9.28
26,MAY,1973,7.02
27,MAY,1973,10.2
28,MAY,1973,7.07
29,MAY,1973,6.09
30,MAY,1973,5.41
31,MAY,1973,6.27
1,JUN,1973,8.68
2,JUN,1973,9.94
3,JUN,1973,12.9
4,JUN,1973,11.0
5,JUN,1973,8.11
6,JUN,1973,7.76
7,JUN,1973,8.9
8,JUN,1973,7.38
9,JUN,1973,6.69
10,JUN,1973,6.18
11,JUN,1973,5.39
12,JUN,1973,6.05
13,JUN,1973,10.3
14,JUN,1973,8.98
15,JUN,1973,13.5
16,JUN,1973,11.2
17,JUN,1973,10.1
18,JUN,1973,19.5
19,JUN,1973,16.9
20,JUN,1973,15.5
21,JUN,1973,17.8
22,JUN,1973,14.8
23,JUN,1973,16.9
24,JUN,1973,15.8
25,JUN,1973,31.7
26,JUN,1973,21.4
27,JUN,1973,69.4
28,JUN,1973,36.8
29,JUN,1973,24.2
30,JUN,1973,24.6
31,JUN,1973,
1,JUL,1973,26.1
2,JUL,1973,28.6
3,JUL,1973,19.4
4,JUL,1973,17.3
5,JUL,1973,16.5
6,JUL,1973,15.2
7,JUL,1973,13.9
8,JUL,1973,12.8
9,JUL,1973,11.9
10,JUL,1973,11.6
11,JUL,1973,11.4
12,JUL,1973,11.2
13,JUL,1973,10.6
14,JUL,1973,10.2
15,JUL,1973,9.4
16,JUL,1973,9.33
17,JUL,1973,9.27
18,JUL,1973,10.2
19,JUL,1973,20.4
20,JUL,1973,16.9
21,JUL,1973,22.0
22,JUL,1973,29.2
23,JUL,1973,21.3
24,JUL,1973,29.3
25,JUL,1973,25.7
26,JUL,1973,39.8
27,JUL,1973,31.0
28,JUL,1973,22.4
29,JUL,1973,19.7
30,JUL,1973,17.4
31,JUL,1973,15.7
1,AGO,1973,14.2
2,AGO,1973,14.8
3,AGO,1973,13.6
4,AGO,1973,13.7
5,AGO,1973,17.5
6,AGO,1973,12.7
7,AGO,1973,11.3
8,AGO,1973,11.4
9,AGO,1973,10.1
10,AGO,1973,13.0
11,AGO,1973,11.4
12,AGO,1973,10.2
13,AGO,1973,9.1
14,AGO,1973,8.62
15,AGO,1973,11.6
16,AGO,1973,11.8
17,AGO,1973,18.1
18,AGO,1973,16.1
19,AGO,1973,13.1
20,AGO,1973,15.7
21,AGO,1973,33.2
22,AGO,1973,27.3
23,AGO,1973,38.4
24,AGO,1973,31.4
25,AGO,1973,27.9
26,AGO,1973,31.8
27,AGO,1973,25.1
28,AGO,1973,41.5
29,AGO,1973,229.0
30,AGO,1973,146.0
31,AGO,1973,70.3
1,SET,1973,47.6
2,SET,1973,41.4
3,SET,1973,46.7
4,SET,1973,44.9
5,SET,1973,36.4
6,SET,1973,31.9
7,SET,1973,28.6
8,SET,1973,36.5
9,SET,1973,29.4
10,SET,1973,31.1
11,SET,1973,27.6
12,SET,1973,25.4
13,SET,1973,24.0
14,SET,1973,25.4
15,SET,1973,24.4
16,SET,1973,23.5
17,SET,1973,23.4
18,SET,1973,23.5
19,SET,1973,49.3
20,SET,1973,44.1
21,SET,1973,35.4
22,SET,1973,36.6
23,SET,1973,61.4
24,SET,1973,29.3
25,SET,1973,25.2
26,SET,1973,22.2
27,SET,1973,19.5
28,SET,1973,32.3
29,SET,1973,22.8
30,SET,1973,28.3
31,SET,1973,
1,OCT,1973,24.0
2,OCT,1973,20.1
3,OCT,1973,17.7
4,OCT,1973,33.6
5,OCT,1973,35.4
6,OCT,1973,36.3
7,OCT,1973,38.2
8,OCT,1973,31.2
9,OCT,1973,30.9
10,OCT,1973,29.1
11,OCT,1973,27.3
12,OCT,1973,45.5
13,OCT,1973,38.3
14,OCT,1973,28.7
15,OCT,1973,24.8
16,OCT,1973,22.9
17,OCT,1973,21.7
18,OCT,1973,20.4
19,OCT,1973,18.6
20,OCT,1973,26.6
21,OCT,1973,38.5
22,OCT,1973,32.8
23,OCT,1973,58.5
24,OCT,1973,47.8
25,OCT,1973,48.0
26,OCT,1973,50.8
27,OCT,1973,68.0
28,OCT,1973,46.0
29,OCT,1973,40.5
30,OCT,1973,35.8
31,OCT,1973,32.0
1,NOV,1973,29.2
2,NOV,1973,27.0
3,NOV,1973,25.0
4,NOV,1973,23.1
5,NOV,1973,24.8
6,NOV,1973,10.8
7,NOV,1973,11.0
8,NOV,1973,10.6
9,NOV,1973,10.3
10,NOV,1973,10.0
11,NOV,1973,9.71
12,NOV,1973,9.56
13,NOV,1973,9.41
14,NOV,1973,9.11
15,NOV,1973,8.82
16,NOV,1973,9.19
17,NOV,1973,9.56
18,NOV,1973,10.9
19,NOV,1973,12.5
20,NOV,1973,12.2
21,NOV,1973,11.2
22,NOV,1973,11.3
23,NOV,1973,10.9
24,NOV,1973,9.86
25,NOV,1973,9.64
26,NOV,1973,12.6
27,NOV,1973,10.3
28,NOV,1973,9.36
29,NOV,1973,8.97
30,NOV,1973,8.89
31,NOV,1973,
1,DIC,1973,8.49
2,DIC,1973,8.11
3,DIC,1973,7.83
4,DIC,1973,7.56
5,DIC,1973,7.42
6,DIC,1973,7.29
7,DIC,1973,7.16
8,DIC,1973,7.02
9,DIC,1973,6.89
10,DIC,1973,6.79
11,DIC,1973,10.8
12,DIC,1973,11.7
13,DIC,1973,10.8
14,DIC,1973,9.34
15,DIC,1973,8.32
16,DIC,1973,7.97
17,DIC,1973,7.42
18,DIC,1973,7.42
19,DIC,1973,7.56
20,DIC,1973,7.83
21,DIC,1973,7.49
22,DIC,1973,10.0
23,DIC,1973,10.5
24,DIC,1973,9.66
25,DIC,1973,8.46
26,DIC,1973,7.9
27,DIC,1973,7.29
28,DIC,1973,6.8
29,DIC,1973,6.5
30,DIC,1973,6.2
31,DIC,1973,6.09
1,ENE,1974,5.75
2,ENE,1974,5.6
3,ENE,1974,5.4
4,ENE,1974,5.2
5,ENE,1974,5.1
6,ENE,1974,4.95
7,ENE,1974,4.8
8,ENE,1974,4.7
9,ENE,1974,4.6
10,ENE,1974,4.5
11,ENE,1974,4.4
12,ENE,1974,4.33
13,ENE,1974,4.25
14,ENE,1974,4.15
15,ENE,1974,4.09
16,ENE,1974,3.95
17,ENE,1974,3.9
18,ENE,1974,3.87
19,ENE,1974,3.83
20,ENE,1974,3.8
21,ENE,1974,3.72
22,ENE,1974,3.68
23,ENE,1974,3.6
24,ENE,1974,3.55
25,ENE,1974,3.5
26,ENE,1974,3.45
27,ENE,1974,3.4
28,ENE,1974,3.39
29,ENE,1974,6.5
30,ENE,1974,3.3
31,ENE,1974,3.28
1,FEB,1974,5.75
2,FEB,1974,5.6
3,FEB,1974,5.4
4,FEB,1974,5.2
5,FEB,1974,5.1
6,FEB,1974,4.95
7,FEB,1974,4.8
8,FEB,1974,4.7
9,FEB,1974,4.6
10,FEB,1974,4.5
11,FEB,1974,4.4
12,FEB,1974,4.33
13,FEB,1974,4.25
14,FEB,1974,4.15
15,FEB,1974,4.09
16,FEB,1974,3.95
17,FEB,1974,3.9
18,FEB,1974,3.87
19,FEB,1974,3.83
20,FEB,1974,3.8
21,FEB,1974,3.72
22,FEB,1974,3.68
23,FEB,1974,3.6
24,FEB,1974,3.55
25,FEB,1974,3.5
26,FEB,1974,3.45
27,FEB,1974,3.4
28,FEB,1974,3.39
29,FEB,1974,3.32
30,FEB,1974,3.3
31,FEB,1974,3.28
1,MAR,1974,3.22
2,MAR,1974,3.2
3,MAR,1974,3.15
4,MAR,1974,3.1
5,MAR,1974,3.09
6,MAR,1974,3.01
7,MAR,1974,2.99
8,MAR,1974,2.98
9,MAR,1974,2.96
10,MAR,1974,2.95
11,MAR,1974,2.93
12,MAR,1974,2.92
13,MAR,1974,2.9
14,MAR,1974,2.89
15,MAR,1974,2.87
16,MAR,1974,2.86
17,MAR,1974,2.84
18,MAR,1974,2.83
19,MAR,1974,2.81
20,MAR,1974,2.8
21,MAR,1974,2.78
22,MAR,1974,2.76
23,MAR,1974,2.75
24,MAR,1974,2.73
25,MAR,1974,2.72
26,MAR,1974,2.7
27,MAR,1974,2.69
28,MAR,1974,2.67
29,MAR,1974,
30,MAR,1974,
31,MAR,1974,
1,ABR,1974,2.66
2,ABR,1974,2.64
3,ABR,1974,2.63
4,ABR,1974,2.61
5,ABR,1974,2.6
6,ABR,1974,2.58
7,ABR,1974,2.57
8,ABR,1974,2.55
9,ABR,1974,2.54
10,ABR,1974,2.53
11,ABR,1974,2.52
12,ABR,1974,2.51
13,ABR,1974,2.5
14,ABR,1974,2.49
15,ABR,1974,2.48
16,ABR,1974,2.47
17,ABR,1974,2.46
18,ABR,1974,2.45
19,ABR,1974,2.44
20,ABR,1974,2.44
21,ABR,1974,2.43
22,ABR,1974,2.42
23,ABR,1974,2.41
24,ABR,1974,2.4
25,ABR,1974,2.39
26,ABR,1974,2.38
27,ABR,1974,2.37
28,ABR,1974,2.36
29,ABR,1974,2.35
30,ABR,1974,2.34
31,ABR,1974,2.34
1,MAY,1974,2.37
2,MAY,1974,2.37
3,MAY,1974,2.28
4,MAY,1974,2.38
5,MAY,1974,3.54
6,MAY,1974,3.96
7,MAY,1974,4.39
8,MAY,1974,4.8
9,MAY,1974,11.2
10,MAY,1974,9.33
11,MAY,1974,6.21
12,MAY,1974,5.72
13,MAY,1974,5.65
14,MAY,1974,6.71
15,MAY,1974,14.0
16,MAY,1974,9.36
17,MAY,1974,9.55
18,MAY,1974,10.3
19,MAY,1974,8.2
20,MAY,1974,6.95
21,MAY,1974,5.98
22,MAY,1974,5.63
23,MAY,1974,6.46
24,MAY,1974,5.51
25,MAY,1974,4.76
26,MAY,1974,4.52
27,MAY,1974,4.41
28,MAY,1974,4.18
29,MAY,1974,3.95
30,MAY,1974,5.88
31,MAY,1974,10.2
1,JUN,1974,26.8
2,JUN,1974,19.0
3,JUN,1974,12.7
4,JUN,1974,10.1
5,JUN,1974,10.1
6,JUN,1974,8.05
7,JUN,1974,7.21
8,JUN,1974,6.67
9,JUN,1974,6.27
10,JUN,1974,10.9
11,JUN,1974,14.0
12,JUN,1974,14.3
13,JUN,1974,18.1
14,JUN,1974,14.0
15,JUN,1974,11.4
16,JUN,1974,17.4
17,JUN,1974,16.0
18,JUN,1974,20.2
19,JUN,1974,22.7
20,JUN,1974,20.7
21,JUN,1974,17.3
22,JUN,1974,14.1
23,JUN,1974,13.9
24,JUN,1974,15.2
25,JUN,1974,15.3
26,JUN,1974,14.5
27,JUN,1974,14.1
28,JUN,1974,11.6
29,JUN,1974,10.7
30,JUN,1974,30.8
31,JUN,1974,
1,JUL,1974,16.8
2,JUL,1974,13.1
3,JUL,1974,12.2
4,JUL,1974,11.3
5,JUL,1974,14.8
6,JUL,1974,11.1
7,JUL,1974,10.1
8,JUL,1974,10.2
9,JUL,1974,9.75
10,JUL,1974,10.4
11,JUL,1974,13.0
12,JUL,1974,30.1
13,JUL,1974,16.6
14,JUL,1974,14.4
15,JUL,1974,11.8
16,JUL,1974,10.6
17,JUL,1974,9.5
18,JUL,1974,8.91
19,JUL,1974,8.62
20,JUL,1974,11.3
21,JUL,1974,11.3
22,JUL,1974,9.49
23,JUL,1974,8.19
24,JUL,1974,7.35
25,JUL,1974,7.35
26,JUL,1974,7.76
27,JUL,1974,7.07
28,JUL,1974,6.8
29,JUL,1974,6.54
30,JUL,1974,7.19
31,JUL,1974,8.51
1,AGO,1974,8.87
2,AGO,1974,8.78
3,AGO,1974,7.35
4,AGO,1974,6.54
5,AGO,1974,6.27
6,AGO,1974,6.4
7,AGO,1974,7.71
8,AGO,1974,6.16
9,AGO,1974,4.89
10,AGO,1974,4.89
11,AGO,1974,5.25
12,AGO,1974,8.22
13,AGO,1974,11.1
14,AGO,1974,12.5
15,AGO,1974,8.91
16,AGO,1974,8.04
17,AGO,1974,7.76
18,AGO,1974,7.62
19,AGO,1974,7.48
20,AGO,1974,7.21
21,AGO,1974,6.67
22,AGO,1974,6.4
23,AGO,1974,17.2
24,AGO,1974,11.9
25,AGO,1974,27.4
26,AGO,1974,14.6
27,AGO,1974,15.2
28,AGO,1974,19.7
29,AGO,1974,15.5
30,AGO,1974,12.5
31,AGO,1974,14.2
1,SET,1974,13.0
2,SET,1974,14.2
3,SET,1974,11.8
4,SET,1974,30.6
5,SET,1974,25.0
6,SET,1974,24.6
7,SET,1974,22.6
8,SET,1974,41.0
9,SET,1974,30.5
10,SET,1974,32.1
11,SET,1974,24.3
12,SET,1974,21.6
13,SET,1974,11.0
14,SET,1974,10.9
15,SET,1974,27.0
16,SET,1974,14.5
17,SET,1974,15.3
18,SET,1974,32.0
19,SET,1974,60.8
20,SET,1974,46.1
21,SET,1974,28.6
22,SET,1974,32.6
23,SET,1974,30.8
24,SET,1974,32.0
25,SET,1974,30.6
26,SET,1974,26.0
27,SET,1974,32.8
28,SET,1974,29.2
29,SET,1974,24.7
30,SET,1974,27.0
31,SET,1974,
1,OCT,1974,
2,OCT,1974,
3,OCT,1974,
4,OCT,1974,
5,OCT,1974,
6,OCT,1974,
7,OCT,1974,
8,OCT,1974,
9,OCT,1974,
10,OCT,1974,
11,OCT,1974,
12,OCT,1974,
13,OCT,1974,
14,OCT,1974,
15,OCT,1974,
16,OCT,1974,
17,OCT,1974,
18,OCT,1974,
19,OCT,1974,
20,OCT,1974,
21,OCT,1974,
22,OCT,1974,
23,OCT,1974,
24,OCT,1974,
25,OCT,1974,
26,OCT,1974,
27,OCT,1974,
28,OCT,1974,
29,OCT,1974,
30,OCT,1974,
31,OCT,1974,
1,NOV,1974,
2,NOV,1974,
3,NOV,1974,
4,NOV,1974,
5,NOV,1974,
6,NOV,1974,
7,NOV,1974,
8,NOV,1974,
9,NOV,1974,
10,NOV,1974,
11,NOV,1974,
12,NOV,1974,
13,NOV,1974,
14,NOV,1974,
15,NOV,1974,
16,NOV,1974,
17,NOV,1974,
18,NOV,1974,
19,NOV,1974,
20,NOV,1974,
21,NOV,1974,
22,NOV,1974,
23,NOV,1974,
24,NOV,1974,
25,NOV,1974,
26,NOV,1974,
27,NOV,1974,
28,NOV,1974,
29,NOV,1974,
30,NOV,1974,
31,NOV,1974,
1,DIC,1974,
2,DIC,1974,
3,DIC,1974,
4,DIC,1974,
5,DIC,1974,
6,DIC,1974,
7,DIC,1974,
8,DIC,1974,
9,DIC,1974,
10,DIC,1974,
11,DIC,1974,
12,DIC,1974,
13,DIC,1974,
14,DIC,1974,
15,DIC,1974,
16,DIC,1974,
17,DIC,1974,
18,DIC,1974,
19,DIC,1974,
20,DIC,1974,
21,DIC,1974,
22,DIC,1974,
23,DIC,1974,
24,DIC,1974,
25,DIC,1974,
26,DIC,1974,
27,DIC,1974,
28,DIC,1974,
29,DIC,1974,
30,DIC,1974,
31,DIC,1974,
1,ENE,1975,
2,ENE,1975,
3,ENE,1975,
4,ENE,1975,
5,ENE,1975,
6,ENE,1975,
7,ENE,1975,
8,ENE,1975,
9,ENE,1975,
10,ENE,1975,
11,ENE,1975,
12,ENE,1975,
13,ENE,1975,
14,ENE,1975,
15,ENE,1975,
16,ENE,1975,
17,ENE,1975,
18,ENE,1975,
19,ENE,1975,
20,ENE,1975,
21,ENE,1975,
22,ENE,1975,
23,ENE,1975,
24,ENE,1975,
25,ENE,1975,
26,ENE,1975,
27,ENE,1975,
28,ENE,1975,
29,ENE,1975,
30,ENE,1975,
31,ENE,1975,
1,FEB,1975,
2,FEB,1975,
3,FEB,1975,
4,FEB,1975,
5,FEB,1975,
6,FEB,1975,
7,FEB,1975,
8,FEB,1975,
9,FEB,1975,
10,FEB,1975,
11,FEB,1975,
12,FEB,1975,
13,FEB,1975,
14,FEB,1975,
15,FEB,1975,
16,FEB,1975,
17,FEB,1975,
18,FEB,1975,
19,FEB,1975,
20,FEB,1975,
21,FEB,1975,
22,FEB,1975,
23,FEB,1975,
24,FEB,1975,
25,FEB,1975,
26,FEB,1975,
27,FEB,1975,
28,FEB,1975,
29,FEB,1975,
30,FEB,1975,
31,FEB,1975,
1,MAR,1975,
2,MAR,1975,
3,MAR,1975,
4,MAR,1975,
5,MAR,1975,
6,MAR,1975,
7,MAR,1975,
8,MAR,1975,
9,MAR,1975,
10,MAR,1975,
11,MAR,1975,
12,MAR,1975,
13,MAR,1975,
14,MAR,1975,
15,MAR,1975,
16,MAR,1975,
17,MAR,1975,
18,MAR,1975,
19,MAR,1975,
20,MAR,1975,
21,MAR,1975,
22,MAR,1975,
23,MAR,1975,
24,MAR,1975,
25,MAR,1975,
26,MAR,1975,1.9
27,MAR,1975,1.92
28,MAR,1975,1.94
29,MAR,1975,1.95
30,MAR,1975,1.97
31,MAR,1975,1.98
1,ABR,1975,2.01
2,ABR,1975,2.02
3,ABR,1975,2.01
4,ABR,1975,2.0
5,ABR,1975,1.99
6,ABR,1975,1.98
7,ABR,1975,1.97
8,ABR,1975,1.96
9,ABR,1975,1.95
10,ABR,1975,1.94
11,ABR,1975,1.92
12,ABR,1975,1.91
13,ABR,1975,1.9
14,ABR,1975,1.89
15,ABR,1975,1.88
16,ABR,1975,1.87
17,ABR,1975,1.86
18,ABR,1975,1.85
19,ABR,1975,1.83
20,ABR,1975,1.82
21,ABR,1975,1.81
22,ABR,1975,1.8
23,ABR,1975,1.79
24,ABR,1975,1.78
25,ABR,1975,1.77
26,ABR,1975,1.76
27,ABR,1975,1.74
28,ABR,1975,1.73
29,ABR,1975,1.72
30,ABR,1975,1.71
31,ABR,1975,
1,MAY,1975,1.9
2,MAY,1975,1.9
3,MAY,1975,2.1
4,MAY,1975,2.31
5,MAY,1975,2.53
6,MAY,1975,2.47
7,MAY,1975,2.31
8,MAY,1975,2.27
9,MAY,1975,2.23
10,MAY,1975,2.19
11,MAY,1975,2.15
12,MAY,1975,2.1
13,MAY,1975,2.06
14,MAY,1975,2.02
15,MAY,1975,1.98
16,MAY,1975,1.94
17,MAY,1975,1.9
18,MAY,1975,2.22
19,MAY,1975,2.1
20,MAY,1975,2.07
21,MAY,1975,2.04
22,MAY,1975,2.01
23,MAY,1975,1.99
24,MAY,1975,1.96
25,MAY,1975,1.93
26,MAY,1975,1.9
27,MAY,1975,2.53
28,MAY,1975,5.11
29,MAY,1975,3.36
30,MAY,1975,2.75
31,MAY,1975,3.25
1,JUN,1975,5.63
2,JUN,1975,6.62
3,JUN,1975,6.57
4,JUN,1975,3.46
5,JUN,1975,2.98
6,JUN,1975,2.75
7,JUN,1975,3.93
8,JUN,1975,8.33
9,JUN,1975,5.61
10,JUN,1975,3.96
11,JUN,1975,3.71
12,JUN,1975,2.98
13,JUN,1975,3.04
14,JUN,1975,3.1
15,JUN,1975,3.16
16,JUN,1975,3.22
17,JUN,1975,4.99
18,JUN,1975,4.01
19,JUN,1975,3.46
20,JUN,1975,3.35
21,JUN,1975,3.71
22,JUN,1975,6.86
23,JUN,1975,5.04
24,JUN,1975,3.96
25,JUN,1975,3.71
26,JUN,1975,3.84
27,JUN,1975,3.96
28,JUN,1975,9.32
29,JUN,1975,11.3
30,JUN,1975,7.79
31,JUN,1975,
1,JUL,1975,6.21
2,JUL,1975,7.8
3,JUL,1975,20.5
4,JUL,1975,20.7
5,JUL,1975,11.7
6,JUL,1975,21.8
7,JUL,1975,32.1
8,JUL,1975,28.4
9,JUL,1975,17.8
10,JUL,1975,14.1
11,JUL,1975,11.3
12,JUL,1975,11.4
13,JUL,1975,10.9
14,JUL,1975,10.2
15,JUL,1975,9.84
16,JUL,1975,9.48
17,JUL,1975,7.96
18,JUL,1975,7.14
19,JUL,1975,7.06
20,JUL,1975,6.98
21,JUL,1975,8.01
22,JUL,1975,9.86
23,JUL,1975,17.9
24,JUL,1975,9.26
25,JUL,1975,8.67
26,JUL,1975,9.74
27,JUL,1975,9.82
28,JUL,1975,8.79
29,JUL,1975,8.26
30,JUL,1975,7.73
31,JUL,1975,7.2
1,AGO,1975,6.67
2,AGO,1975,6.65
3,AGO,1975,6.88
4,AGO,1975,9.77
5,AGO,1975,9.2
6,AGO,1975,7.14
7,AGO,1975,6.51
8,AGO,1975,7.78
9,AGO,1975,11.9
10,AGO,1975,11.4
11,AGO,1975,9.49
12,AGO,1975,8.12
13,AGO,1975,7.79
14,AGO,1975,7.46
15,AGO,1975,7.69
16,AGO,1975,9.49
17,AGO,1975,12.9
18,AGO,1975,12.3
19,AGO,1975,15.0
20,AGO,1975,27.8
21,AGO,1975,25.5
22,AGO,1975,19.2
23,AGO,1975,15.6
24,AGO,1975,17.7
25,AGO,1975,14.9
26,AGO,1975,16.6
27,AGO,1975,19.9
28,AGO,1975,24.3
29,AGO,1975,25.0
30,AGO,1975,23.4
31,AGO,1975,25.5
1,SET,1975,19.5
2,SET,1975,22.7
3,SET,1975,35.3
4,SET,1975,28.8
5,SET,1975,26.8
6,SET,1975,36.7
7,SET,1975,44.5
8,SET,1975,41.7
9,SET,1975,36.8
10,SET,1975,27.2
11,SET,1975,21.8
12,SET,1975,24.3
13,SET,1975,30.1
14,SET,1975,24.7
15,SET,1975,26.0
16,SET,1975,32.8
17,SET,1975,33.1
18,SET,1975,35.1
19,SET,1975,37.6
20,SET,1975,46.7
21,SET,1975,61.2
22,SET,1975,57.3
23,SET,1975,48.2
24,SET,1975,42.4
25,SET,1975,42.8
26,SET,1975,53.6
27,SET,1975,36.3
28,SET,1975,30.1
29,SET,1975,36.7
30,SET,1975,40.4
31,SET,1975,
1,OCT,1975,26.4
2,OCT,1975,24.3
3,OCT,1975,18.8
4,OCT,1975,24.2
5,OCT,1975,19.7
6,OCT,1975,20.9
7,OCT,1975,18.8
8,OCT,1975,18.6
9,OCT,1975,17.5
10,OCT,1975,15.7
11,OCT,1975,14.6
12,OCT,1975,14.1
13,OCT,1975,12.5
14,OCT,1975,23.0
15,OCT,1975,54.6
16,OCT,1975,55.6
17,OCT,1975,67.4
18,OCT,1975,72.6
19,OCT,1975,39.5
20,OCT,1975,24.2
21,OCT,1975,21.8
22,OCT,1975,20.8
23,OCT,1975,18.3
24,OCT,1975,17.3
25,OCT,1975,15.5
26,OCT,1975,20.6
27,OCT,1975,17.0
28,OCT,1975,19.7
29,OCT,1975,19.0
30,OCT,1975,18.8
31,OCT,1975,19.0
1,NOV,1975,14.9
2,NOV,1975,14.9
3,NOV,1975,16.2
4,NOV,1975,23.1
5,NOV,1975,25.7
6,NOV,1975,57.4
7,NOV,1975,42.4
8,NOV,1975,36.7
9,NOV,1975,29.1
10,NOV,1975,27.8
11,NOV,1975,28.0
12,NOV,1975,25.9
13,NOV,1975,24.1
14,NOV,1975,22.1
15,NOV,1975,25.6
16,NOV,1975,24.3
17,NOV,1975,22.7
18,NOV,1975,19.2
19,NOV,1975,18.5
20,NOV,1975,24.8
21,NOV,1975,22.9
22,NOV,1975,20.5
23,NOV,1975,19.7
24,NOV,1975,19.2
25,NOV,1975,19.7
26,NOV,1975,18.7
27,NOV,1975,17.0
28,NOV,1975,16.0
29,NOV,1975,15.0
30,NOV,1975,13.9
31,NOV,1975,
1,DIC,1975,12.9
2,DIC,1975,12.9
3,DIC,1975,12.3
4,DIC,1975,12.1
5,DIC,1975,12.3
6,DIC,1975,12.9
7,DIC,1975,13.2
8,DIC,1975,13.6
9,DIC,1975,12.9
10,DIC,1975,12.5
11,DIC,1975,11.7
12,DIC,1975,12.5
13,DIC,1975,15.6
14,DIC,1975,15.4
15,DIC,1975,13.2
16,DIC,1975,12.1
17,DIC,1975,10.9
18,DIC,1975,10.2
19,DIC,1975,9.84
20,DIC,1975,9.49
21,DIC,1975,9.14
22,DIC,1975,8.12
23,DIC,1975,7.96
24,DIC,1975,7.62
25,DIC,1975,7.3
26,DIC,1975,6.98
27,DIC,1975,6.82
28,DIC,1975,6.82
29,DIC,1975,6.67
30,DIC,1975,6.36
31,DIC,1975,6.21
1,ENE,1976,5.91
2,ENE,1976,5.91
3,ENE,1976,5.76
4,ENE,1976,5.6
5,ENE,1976,5.46
6,ENE,1976,5.32
7,ENE,1976,5.32
8,ENE,1976,5.18
9,ENE,1976,5.04
10,ENE,1976,4.9
11,ENE,1976,4.62
12,ENE,1976,4.49
13,ENE,1976,4.52
14,ENE,1976,4.54
15,ENE,1976,4.57
16,ENE,1976,4.59
17,ENE,1976,4.62
18,ENE,1976,6.33
19,ENE,1976,11.7
20,ENE,1976,8.45
21,ENE,1976,6.82
22,ENE,1976,5.91
23,ENE,1976,6.21
24,ENE,1976,7.58
25,ENE,1976,7.46
26,ENE,1976,6.72
27,ENE,1976,5.98
28,ENE,1976,5.23
29,ENE,1976,4.49
30,ENE,1976,4.28
31,ENE,1976,4.08
1,FEB,1976,3.87
2,FEB,1976,3.67
3,FEB,1976,3.46
4,FEB,1976,3.38
5,FEB,1976,3.3
6,FEB,1976,3.22
7,FEB,1976,3.14
8,FEB,1976,3.06
9,FEB,1976,2.98
10,FEB,1976,3.46
11,FEB,1976,3.96
12,FEB,1976,3.71
13,FEB,1976,3.96
14,FEB,1976,3.84
15,FEB,1976,3.46
16,FEB,1976,3.22
17,FEB,1976,3.1
18,FEB,1976,3.52
19,FEB,1976,3.93
20,FEB,1976,4.34
21,FEB,1976,4.76
22,FEB,1976,4.9
23,FEB,1976,5.04
24,FEB,1976,5.18
25,FEB,1976,5.32
26,FEB,1976,5.46
27,FEB,1976,5.61
28,FEB,1976,5.32
29,FEB,1976,5.32
30,FEB,1976,
31,FEB,1976,
1,MAR,1976,5.4
2,MAR,1976,5.35
3,MAR,1976,5.1
4,MAR,1976,4.8
5,MAR,1976,4.79
6,MAR,1976,4.8
7,MAR,1976,5.0
8,MAR,1976,5.39
9,MAR,1976,5.3
10,MAR,1976,5.01
